name	p_value
5kb_3_3_47135000_47145000	0.39886011398860116
5kb_5_10_47110000_47130000	0.7157284271572842
5kb_5_10_47150000_47170000	0.031596840315968405
5kb_5_10_47060000_47080000	0.6182381761823817
10kb_8_28_47470000_47540000	0.09879012098790121
50kb_1_0_47550000_47550000	0.41775822417758224
50kb_3_3_48100000_48200000	0.8724127587241276
50kb_3_3_47800000_47900000	0.9644035596440356
50kb_2_1_48650000_48700000	0.9224077592240776
50kb_2_1_48900000_48950000	0.9789021097890211
50kb_3_3_49450000_49550000	0.9058094190580942
50kb_2_1_49600000_49650000	0.7901209879012099
50kb_3_3_49700000_49800000	0.9222077792220778
5kb_4_6_50330000_50345000	0.041995800419958006
5kb_2_1_50320000_50325000	0.23947605239476052
10kb_5_10_50200000_50240000	0.22667733226677333
10kb_7_21_50250000_50310000	0.2906709329067093
10kb_5_10_50500000_50540000	0.9811018898110189
50kb_2_1_50400000_50450000	0.979002099790021
50kb_1_0_50350000_50350000	0.0021997800219978004
10kb_3_3_50920000_50940000	0.13758624137586242
10kb_4_6_50880000_50910000	0.8660133986601339
10kb_4_6_50800000_50830000	0.8123187681231877
5kb_2_1_50980000_50985000	0.2636736326367363
5kb_3_3_50950000_50960000	0.5869413058694131
5kb_3_3_50965000_50975000	0.0071992800719928
10kb_5_10_50700000_50770000	0.41345865413458655
10kb_3_3_50720000_50740000	9.999000099990002e-05
5kb_1_0_50780000_50780000	0.28887111288871115
5kb_4_6_50680000_50695000	0.41135886411358863
10kb_3_3_50600000_50620000	0.004199580041995801
10kb_3_3_50630000_50650000	0.9236076392360764
50kb_2_1_35200000_35250000	0.7995200479952005
50kb_2_1_35050000_35100000	0.785021497850215
50kb_1_0_35400000_35400000	0.5531446855314468
50kb_2_1_35450000_35500000	0.9641035896410359
10kb_14_91_34650000_34790000	0.646035396460354
10kb_7_21_34050000_34110000	0.8885111488851115
10kb_8_28_34120000_34190000	0.9022097790220978
10kb_5_10_34250000_34290000	0.5065493450654934
5kb_3_3_35710000_35720000	0.25607439256074394
5kb_3_3_35725000_35735000	9.999000099990002e-05
10kb_3_3_35650000_35670000	0.47565243475652436
10kb_2_1_35680000_35690000	0.9354064593540646
10kb_2_1_35980000_35990000	0.27817218278172184
10kb_2_1_35810000_35820000	0.38506149385061494
10kb_3_3_35780000_35800000	0.5508449155084492
10kb_3_3_35750000_35770000	0.1817818218178182
10kb_4_6_35830000_35860000	0.0254974502549745
5kb_7_21_35910000_35940000	0.48765123487651235
10kb_4_6_33250000_33280000	9.999000099990002e-05
10kb_6_15_33200000_33390000	9.999000099990002e-05
10kb_5_10_33150000_33190000	0.060993900609939006
10kb_5_10_23650000_23700000	0.7887211278872113
10kb_5_10_23660000_23740000	0.8525147485251475
10kb_5_10_23390000_23440000	0.27487251274872515
10kb_4_6_23350000_23380000	0.47165283471652836
10kb_3_3_23430000_23460000	0.6971302869713029
10kb_3_3_23470000_23490000	0.7357264273572642
10kb_6_15_23520000_23570000	0.40275972402759724
5kb_5_10_23625000_23645000	0.7642235776422358
5kb_5_10_23500000_23620000	0.8719128087191281
50kb_1_0_22850000_22850000	0.9973002699730027
50kb_2_1_22900000_22950000	1.0
5kb_5_10_22425000_22445000	0.2890710928907109
5kb_4_6_22020000_22035000	0.23027697230276972
5kb_4_6_22000000_22015000	0.9172082791720828
10kb_3_3_22280000_22300000	0.2612738726127387
10kb_9_36_22140000_22220000	0.032896710328967106
10kb_5_10_22090000_22130000	0.8393160683931606
10kb_5_10_26830000_26870000	0.45145485451454853
10kb_4_6_26790000_26820000	0.8256174382561744
5kb_5_10_26765000_26785000	0.7623237676232377
5kb_6_15_26900000_26925000	0.5433456654334566
10kb_4_6_26930000_26960000	0.545945405459454
10kb_3_3_26970000_26990000	0.43865613438656137
10kb_14_91_25700000_25840000	0.8620137986201379
10kb_9_36_25960000_26040000	0.0613938606139386
10kb_8_28_25870000_25940000	0.7175282471752825
10kb_7_21_25850000_26140000	0.9963003699630038
10kb_9_36_26360000_26440000	0.8881111888811118
10kb_3_3_26240000_26260000	0.3544645535446455
10kb_6_15_26550000_26600000	0.8540145985401459
10kb_6_15_25500000_25550000	0.00039996000399960006
5kb_3_3_25335000_25345000	0.03519648035196481
10kb_19_171_27540000_27740000	0.7911208879112088
10kb_9_36_27450000_27530000	0.0385961403859614
10kb_6_15_27260000_27330000	0.6151384861513849
5kb_7_21_28115000_28145000	0.1670832916708329
5kb_3_3_28100000_28110000	0.021897810218978103
10kb_10_45_27780000_27870000	0.0053994600539946005
10kb_5_10_28950000_28990000	0.4948505149485051
10kb_9_36_28750000_28840000	0.34856514348565143
5kb_5_10_28535000_28555000	0.3147685231476852
10kb_4_6_28360000_28390000	0.9062093790620938
10kb_5_10_28310000_28350000	0.6403359664033597
5kb_5_10_28285000_28305000	0.29547045295470453
5kb_5_10_28260000_28280000	0.4443555644435556
5kb_2_1_19700000_19705000	0.5185481451854814
5kb_10_45_19720000_19765000	0.15108489151084892
5kb_6_15_19870000_19895000	0.5684431556844316
10kb_6_15_19810000_19860000	0.5091490850914908
5kb_3_3_19915000_19925000	0.1257874212578742
5kb_2_1_19930000_19935000	0.696030396960304
5kb_2_1_19940000_19945000	0.7508249175082492
5kb_2_1_19980000_19985000	0.12988701129887012
10kb_1_0_19970000_19970000	0.009799020097990201
10kb_2_1_19950000_19960000	0.008099190080991902
10kb_6_15_19150000_19200000	0.30356964303569645
5kb_9_36_19270000_19310000	0.8192180781921807
5kb_7_21_19315000_19345000	0.551944805519448
10kb_7_21_19080000_19140000	0.8959104089591041
10kb_7_21_19000000_19070000	0.9902009799020098
10kb_4_6_19480000_19510000	0.6319368063193681
10kb_6_15_19460000_19610000	0.1421857814218578
5kb_5_10_19435000_19455000	0.9623037696230377
5kb_3_3_19420000_19430000	0.2588741125887411
5kb_7_21_19350000_19380000	0.41585841415858416
5kb_7_21_19385000_19415000	0.0029997000299970002
10kb_23_253_30160000_30390000	0.3688631136886311
10kb_27_351_30000000_30490000	0.934006599340066
10kb_16_120_30500000_30650000	9.999000099990002e-05
10kb_14_91_30660000_30790000	0.13038696130386962
50kb_3_3_31000000_31100000	0.1611838816118388
50kb_4_6_30800000_30950000	0.8408159184081592
10kb_17_136_31330000_31490000	0.20807919208079192
10kb_18_153_31150000_31320000	0.9737026297370263
10kb_19_171_29000000_29190000	0.0005999400059994001
50kb_5_10_29200000_29400000	0.31256874312568744
50kb_4_6_29450000_29600000	0.9713028697130287
10kb_5_10_29650000_29690000	0.20007999200079993
10kb_10_45_29700000_29790000	0.793920607939206
50kb_2_1_29800000_29850000	0.9914008599140086
50kb_2_1_29900000_29950000	0.16178382161783822
10kb_8_28_32350000_32490000	9.999000099990002e-05
10kb_7_21_32390000_32450000	0.2585741425857414
50kb_5_10_32500000_32700000	1.0
50kb_2_1_32750000_32800000	0.7511248875112488
10kb_6_15_32940000_32990000	0.5606439356064393
10kb_3_3_32910000_32930000	0.7838216178382161
10kb_3_3_32880000_32900000	0.9923007699230078
10kb_3_3_32850000_32870000	0.06869313068693131
10kb_9_36_31850000_31930000	0.07279272072792721
10kb_11_55_31940000_32040000	0.254974502549745
10kb_15_105_32200000_32340000	0.9171082891710829
10kb_15_105_32050000_32190000	0.8336166383361664
10kb_8_28_31500000_31570000	0.8620137986201379
10kb_12_66_31580000_31690000	0.0057994200579942
10kb_9_36_31700000_31780000	0.9348065193480652
10kb_6_15_31790000_31840000	0.7257274272572742
10kb_2_1_24080000_24090000	0.6484351564843516
10kb_3_3_24050000_24070000	0.4941505849415059
5kb_6_15_24100000_24125000	0.39346065393460655
5kb_2_1_24190000_24195000	0.23027697230276972
5kb_5_10_24165000_24185000	0.8828117188281172
5kb_7_21_24130000_24160000	0.5151484851514848
10kb_6_15_24740000_24790000	0.21257874212578742
5kb_22_231_24800000_24925000	1.0
5kb_10_45_24950000_24995000	0.1401859814018598
10kb_5_10_24400000_24440000	0.5831416858314169
10kb_5_10_24450000_24490000	0.591940805919408
10kb_4_6_24600000_24630000	0.5527447255274472
5kb_5_10_24555000_24575000	0.7665233476652334
5kb_11_55_24500000_24550000	0.010298970102989701
10kb_5_10_37060000_37100000	0.8813118688131187
5kb_4_6_37160000_37175000	0.45315468453154684
5kb_8_28_37210000_37245000	0.9344065593440656
10kb_4_6_37510000_37540000	0.9138086191380862
5kb_5_10_37445000_37465000	0.5753424657534246
5kb_5_10_37410000_37440000	0.15708429157084292
5kb_7_21_37380000_37425000	0.25577442255774424
10kb_5_10_37250000_37290000	0.8614138586141386
10kb_4_6_37620000_37650000	9.999000099990002e-05
10kb_3_3_37590000_37610000	0.9658034196580342
10kb_4_6_37550000_37580000	0.48355164483551644
10kb_5_10_37730000_37770000	1.0
10kb_3_3_37700000_37720000	0.46035396460353967
10kb_3_3_37820000_37840000	0.0173982601739826
5kb_4_6_37930000_37965000	9.999000099990002e-05
5kb_4_6_37940000_37955000	0.0443955604439556
5kb_4_6_37970000_37985000	0.7343265673432656
5kb_4_6_37870000_37885000	0.9488051194880512
5kb_5_10_37890000_37910000	0.938906109389061
5kb_3_3_37915000_37925000	0.18018198180181982
5kb_5_10_38115000_38135000	0.5914408559144085
5kb_7_21_38080000_38110000	0.8082191780821918
5kb_7_21_38140000_38170000	0.027897210278972105
5kb_3_3_38000000_38010000	0.0395960403959604
5kb_4_6_38015000_38030000	0.94000599940006
5kb_4_6_38035000_38050000	0.15078492150784922
5kb_5_10_38055000_38075000	9.999000099990002e-05
5kb_8_28_38200000_38235000	0.00029997000299970003
5kb_6_15_38240000_38265000	0.0036996300369963003
5kb_7_21_38270000_38300000	9.999000099990002e-05
5kb_7_21_38305000_38335000	0.0044995500449955
5kb_3_3_38370000_38380000	0.9806019398060194
5kb_2_1_38340000_38345000	0.5325467453254674
5kb_4_6_38350000_38365000	0.8959104089591041
5kb_15_105_38800000_38875000	0.8569143085691431
5kb_1_0_38965000_38965000	0.49165083491650835
5kb_17_136_38880000_38960000	9.999000099990002e-05
10kb_3_3_39040000_39060000	0.6009399060093991
10kb_3_3_39070000_39090000	0.00019998000199980003
10kb_5_10_38490000_38640000	0.8698130186981302
10kb_11_55_38500000_38600000	0.3180681931806819
10kb_4_6_38450000_38480000	0.5422457754224578
10kb_6_15_38690000_38740000	9.999000099990002e-05
10kb_4_6_38650000_38680000	0.09979002099790021
5kb_10_45_40450000_40545000	0.1523847615238476
5kb_14_91_40495000_40565000	0.6191380861913809
10kb_10_45_40570000_40660000	0.045795420457954206
10kb_8_28_40670000_40740000	0.5078492150784921
10kb_17_136_40130000_40290000	0.9499050094990501
10kb_10_45_40040000_40380000	0.9063093690630937
10kb_20_190_39900000_40440000	0.26777322267773224
5kb_7_21_40750000_40780000	0.9313068693130687
10kb_10_45_40820000_41040000	0.0004999500049995
10kb_13_78_40910000_41030000	0.0026997300269973002
10kb_7_21_41230000_41290000	0.5454454554544546
10kb_5_10_41180000_41220000	0.8688131186881312
10kb_8_28_41050000_41120000	0.7382261773822618
10kb_6_15_39200000_39250000	0.6684331566843316
10kb_4_6_39260000_39290000	0.00039996000399960006
10kb_6_15_39100000_39150000	0.008399160083991601
10kb_4_6_39160000_39190000	0.5817418258174183
10kb_4_6_39510000_39540000	0.11998800119988001
10kb_11_55_39400000_39500000	0.2044795520447955
10kb_5_10_39350000_39390000	0.8317168283171683
10kb_5_10_39300000_39340000	0.1924807519248075
10kb_7_21_39640000_39700000	0.008599140085991401
10kb_9_36_39550000_39630000	0.19928007199280073
5kb_4_6_39730000_39745000	0.7382261773822618
5kb_4_6_39710000_39725000	0.23667633236676333
10kb_4_6_39860000_39890000	0.7313268673132687
10kb_3_3_39780000_39800000	0.6055394460553944
5kb_8_28_41320000_41495000	0.33496650334966505
10kb_8_28_41410000_41480000	0.0031996800319968005
10kb_6_15_41350000_41400000	0.6654334566543346
10kb_7_21_41500000_41570000	0.11428857114288571
10kb_7_21_41580000_41640000	0.8978102189781022
10kb_7_21_41780000_41840000	0.0108989101089891
10kb_5_10_41850000_41890000	0.5045495450454954
10kb_6_15_41650000_41700000	0.14998500149985
10kb_7_21_41710000_41770000	0.21687831216878312
10kb_4_6_41930000_41960000	0.1060893910608939
10kb_4_6_42010000_42040000	0.0240975902409759
10kb_4_6_41970000_42000000	0.6497350264973503
10kb_6_15_42740000_42790000	0.9758024197580242
10kb_6_15_42680000_42730000	0.6074392560743925
10kb_8_28_42550000_42620000	0.6272372762723728
10kb_5_10_42630000_42670000	0.014498550144985502
10kb_5_10_42350000_42390000	0.7963203679632037
10kb_13_78_42220000_42340000	0.0968903109689031
10kb_15_105_42060000_42210000	0.929007099290071
10kb_4_6_43210000_43240000	0.1212878712128787
10kb_7_21_43050000_43110000	0.21797820217978203
10kb_12_66_43250000_43360000	0.1822817718228177
10kb_10_45_43370000_43460000	0.5352464753524647
10kb_4_6_43510000_43540000	0.32286771322867713
10kb_4_6_43470000_43500000	0.8512148785121488
5kb_3_3_42935000_42945000	0.3491650834916508
5kb_2_1_42910000_42915000	0.43455654434556545
5kb_2_1_42825000_42830000	0.6893310668933107
5kb_1_0_42835000_42835000	0.0791920807919208
5kb_4_6_42840000_42855000	0.039896010398960104
10kb_7_21_44700000_44760000	0.019198080191980802
10kb_9_36_44770000_44850000	0.7647235276472353
10kb_7_21_44860000_44920000	0.14138586141385862
10kb_7_21_44930000_44990000	0.887011298870113
10kb_7_21_44480000_45040000	0.879012098790121
10kb_13_78_44350000_44470000	0.5218478152184781
10kb_19_171_44510000_44690000	0.989001099890011
10kb_9_36_45060000_45140000	0.9906009399060094
10kb_5_10_45150000_45190000	0.8302169783021698
10kb_11_55_45200000_45300000	0.6203379662033797
10kb_7_21_43850000_43910000	0.9107089291070893
10kb_5_10_44120000_44160000	0.8265173482651735
5kb_15_105_44270000_44345000	0.922107789221078
10kb_4_6_44230000_44260000	0.9276072392760724
10kb_3_3_44200000_44220000	0.81991800819918
10kb_5_10_43700000_43740000	0.517948205179482
10kb_6_15_43600000_43650000	0.3932606739326067
10kb_4_6_43660000_43690000	0.537046295370463
10kb_3_3_46340000_46360000	0.7647235276472353
10kb_5_10_46150000_46190000	0.8207179282071793
10kb_3_3_46120000_46140000	0.3418658134186581
10kb_4_6_46080000_46110000	0.4540545945405459
5kb_4_6_45950000_45965000	0.000999900009999
5kb_6_15_45970000_45995000	0.407959204079592
5kb_8_28_46040000_46075000	0.30486951304869514
5kb_8_28_46000000_46035000	0.2863713628637136
10kb_3_3_45400000_45420000	0.9298070192980702
10kb_3_3_45530000_45550000	0.100989901009899
5kb_20_190_45840000_45945000	9.999000099990002e-05
5kb_2_1_45920000_45935000	9.999000099990002e-05
10kb_11_55_45720000_45820000	0.989001099890011
10kb_8_28_45650000_45830000	0.26407359264073593
5kb_4_6_45620000_45635000	0.0451954804519548
5kb_2_1_45640000_45645000	0.15128487151284872
5kb_2_1_45610000_45615000	0.5271472852714728
5kb_2_1_45600000_45605000	0.34836516348365165
5kb_4_6_46450000_46465000	0.00029997000299970003
5kb_4_6_46470000_46485000	9.999000099990002e-05
5kb_4_6_46400000_46515000	0.9947005299470053
5kb_3_3_46490000_46500000	0.03469653034696531
5kb_2_1_46440000_46445000	0.007799220077992201
5kb_3_3_46415000_46425000	0.21647835216478353
5kb_2_1_46405000_46410000	0.5163483651634837
10kb_3_3_46630000_46650000	0.9872012798720128
10kb_3_3_46660000_46680000	0.3705629437056294
10kb_4_6_46540000_46570000	0.7728227177282272
5kb_6_15_46690000_46715000	0.7519248075192481
5kb_3_3_46720000_46730000	0.9248075192480751
5kb_2_1_46830000_46835000	0.1504849515048495
5kb_2_1_46930000_46935000	0.017198280171982803
5kb_3_3_46915000_46925000	0.22007799220077992
5kb_3_3_46900000_46910000	0.18708129187081293
5kb_4_6_46970000_46985000	0.0425957404259574
5kb_4_6_17850000_17865000	0.23597640235976403
5kb_2_1_17670000_17675000	0.5195480451954805
5kb_2_1_17655000_17660000	0.5808419158084192
5kb_1_0_17650000_17650000	0.07699230076992301
5kb_2_1_17570000_17575000	0.23057694230576942
5kb_2_1_17560000_17565000	0.12568743125687432
5kb_2_1_17630000_17635000	0.09269073092690731
5kb_2_1_17640000_17645000	0.47155284471552844
5kb_2_1_17950000_17955000	0.694930506949305
5kb_2_1_47140000_47145000	0.1481851814818518
5kb_2_1_47125000_47130000	0.6196380361963804
5kb_3_3_47160000_47170000	0.39276072392760725
5kb_2_1_47150000_47155000	0.030096990300969902
5kb_3_3_47070000_47080000	0.45065493450654937
10kb_3_3_47470000_47490000	0.065993400659934
10kb_5_10_47500000_47540000	0.49545045495450457
10kb_3_3_47550000_47570000	0.3013698630136986
10kb_2_1_47580000_47590000	0.27077292270772924
10kb_14_91_48100000_48240000	0.8538146185381462
50kb_1_0_47800000_47800000	0.5448455154484552
50kb_2_1_49450000_49500000	0.7925207479252074
50kb_2_1_49750000_49800000	0.8204179582041796
5kb_2_1_50340000_50345000	0.011398860113988602
5kb_4_6_50200000_50215000	0.8953104689531047
5kb_6_15_50220000_50245000	0.050294970502949704
10kb_5_10_50250000_50290000	0.8483151684831517
10kb_2_1_50300000_50310000	0.0736926307369263
10kb_3_3_50520000_50540000	0.9752024797520248
5kb_3_3_50920000_50930000	0.7773222677732227
5kb_3_3_50935000_50945000	0.025697430256974303
10kb_2_1_50900000_50910000	0.49755024497550243
5kb_5_10_50800000_50820000	0.7550244975502449
5kb_1_0_50960000_50960000	0.5144485551444855
5kb_1_0_50965000_50965000	0.46145385461453853
5kb_2_1_50970000_50975000	0.0006999300069993001
10kb_2_1_50700000_50710000	0.6338366163383662
10kb_3_3_50750000_50770000	0.22917708229177083
5kb_2_1_50740000_50745000	9.999000099990002e-05
5kb_4_6_50720000_50735000	0.0776922307769223
5kb_2_1_50690000_50695000	0.9293070692930707
5kb_2_1_50680000_50685000	0.1553844615538446
5kb_3_3_50615000_50625000	0.0313968603139686
5kb_3_3_50600000_50610000	0.0430956904309569
5kb_3_3_50630000_50640000	0.541045895410459
10kb_5_10_35050000_35090000	0.5483451654834517
10kb_2_1_35400000_35410000	0.2786721327867213
10kb_5_10_35500000_35540000	0.5403459654034597
10kb_7_21_34650000_34710000	0.3033696630336966
10kb_3_3_34050000_34070000	0.34036596340365965
10kb_4_6_34120000_34150000	0.8237176282371763
5kb_6_15_34250000_34280000	0.3468653134686531
5kb_2_1_35710000_35715000	0.19938006199380062
5kb_1_0_35735000_35735000	9.999000099990002e-05
5kb_3_3_35650000_35660000	0.4072592740725927
5kb_2_1_35690000_35695000	0.9126087391260874
5kb_2_1_35990000_35995000	0.1513848615138486
5kb_2_1_35820000_35825000	0.2802719728027197
5kb_2_1_35810000_35815000	0.6384361563843616
5kb_3_3_35780000_35790000	0.10128987101289871
5kb_3_3_35795000_35805000	0.8541145885411459
5kb_3_3_35765000_35775000	0.12988701129887012
5kb_5_10_35845000_35865000	0.33556644335566443
5kb_3_3_35830000_35840000	0.023497650234976502
5kb_3_3_35930000_35940000	0.6706329367063294
5kb_4_6_35910000_35925000	0.26777322267773224
5kb_5_10_33250000_33270000	9.999000099990002e-05
5kb_3_3_33275000_33285000	0.18268173182681732
5kb_10_45_33200000_33245000	9.999000099990002e-05
5kb_5_10_33150000_33170000	0.04939506049395061
5kb_5_10_33175000_33195000	0.24317568243175683
10kb_2_1_23650000_23670000	0.6633336666333367
10kb_4_6_23710000_23740000	0.8249175082491751
10kb_3_3_23390000_23410000	0.19918008199180082
5kb_3_3_23350000_23360000	0.22177782221777823
10kb_2_1_23450000_23460000	0.5842415758424158
5kb_3_3_23470000_23480000	0.676932306769323
5kb_3_3_23485000_23495000	0.7915208479152085
5kb_6_15_23520000_23545000	0.08919108089191082
5kb_3_3_23635000_23645000	0.18958104189581043
5kb_3_3_23510000_23620000	0.6278372162783722
10kb_2_1_22850000_22860000	0.8352164783521648
5kb_3_3_22435000_22445000	0.1882811718828117
5kb_2_1_22030000_22035000	0.7072292770722928
5kb_2_1_22020000_22025000	0.07069293070692931
5kb_2_1_22000000_22005000	0.789021097890211
5kb_3_3_22280000_22290000	0.3778622137786221
5kb_3_3_22295000_22305000	0.37346265373462656
10kb_4_6_22140000_22220000	0.0903909609039096
10kb_5_10_22170000_22210000	0.1468853114688531
5kb_5_10_22090000_22110000	0.8274172582741726
5kb_5_10_22115000_22135000	0.7938206179382061
10kb_2_1_26860000_26870000	0.18318168183181682
5kb_3_3_26815000_26825000	0.7413258674132587
5kb_3_3_26775000_26785000	0.7277272272772722
5kb_3_3_26900000_26910000	0.42945705429457054
5kb_4_6_26950000_26965000	0.44495550444955506
5kb_3_3_26985000_26995000	0.36426357364263573
10kb_9_36_25760000_25840000	0.49455054494550543
10kb_5_10_25960000_26000000	0.020997900209979003
10kb_5_10_25870000_25910000	0.5563443655634437
10kb_4_6_26110000_26140000	0.9803019698030196
10kb_5_10_26360000_26400000	0.5383461653834617
5kb_3_3_26255000_26265000	0.18598140185981402
10kb_3_3_26550000_26570000	0.773922607739226
5kb_7_21_25500000_25530000	0.0005999400059994001
5kb_5_10_25535000_25555000	0.2863713628637136
5kb_2_1_25340000_25345000	0.00019998000199980003
10kb_10_45_27540000_27630000	0.47885211478852113
10kb_5_10_27490000_27530000	0.0013998600139986002
10kb_4_6_27450000_27480000	0.8126187381261873
10kb_3_3_27260000_27280000	0.3828617138286171
5kb_2_1_28140000_28145000	0.6399360063993601
5kb_5_10_28115000_28135000	0.05629437056294371
5kb_2_1_28105000_28110000	0.010698930106989302
10kb_3_3_27780000_27800000	0.37966203379662034
10kb_7_21_27810000_27870000	0.0053994600539946005
10kb_3_3_28950000_28970000	0.33056694330566944
10kb_5_10_28800000_28840000	0.14588541145885411
5kb_3_3_28535000_28545000	0.1770822917708229
5kb_4_6_28360000_28375000	0.5683431656834317
5kb_5_10_28310000_28330000	0.5777422257774223
5kb_2_1_28300000_28305000	0.13288671132886712
5kb_3_3_28260000_28270000	0.1865813418658134
5kb_2_1_28275000_28280000	0.7277272272772722
5kb_6_15_19720000_19745000	0.45165483451654836
5kb_4_6_19750000_19765000	0.10528947105289471
5kb_3_3_19870000_19880000	0.46565343465653436
5kb_6_15_19810000_19835000	0.922007799220078
5kb_6_15_19840000_19865000	0.25647435256474355
5kb_2_1_19920000_19925000	0.11608839116088392
5kb_2_1_19950000_19955000	0.0004999500049995
5kb_4_6_19150000_19165000	0.0020997900209979003
5kb_4_6_19270000_19285000	0.7331266873312668
5kb_3_3_19335000_19345000	0.2502749725027497
10kb_3_3_19080000_19100000	0.08899110088991101
10kb_4_6_19110000_19140000	0.9837016298370163
10kb_4_6_19040000_19070000	0.15428457154284572
5kb_4_6_19500000_19515000	0.5435456454354565
10kb_3_3_19460000_19610000	0.0871912808719128
5kb_2_1_19435000_19440000	0.9452054794520548
5kb_1_0_19430000_19430000	0.47455254474552544
5kb_2_1_19420000_19425000	0.257974202579742
5kb_4_6_19365000_19380000	0.28117188281171884
5kb_3_3_19405000_19415000	0.0007999200079992001
10kb_10_45_30280000_30370000	0.40075992400759924
10kb_13_78_30160000_30390000	0.30216978302169784
10kb_17_136_30000000_30490000	0.8302169783021698
10kb_10_45_30070000_30170000	0.9166083391660834
10kb_8_28_30500000_30650000	9.999000099990002e-05
10kb_8_28_30510000_30580000	0.41215878412158785
10kb_9_36_30660000_30740000	0.30756924307569244
10kb_5_10_30750000_30790000	0.16878312168783122
10kb_11_55_31040000_31140000	0.8644135586441356
10kb_4_6_31000000_31030000	0.004199580041995801
10kb_19_171_30810000_30990000	0.8116188381161884
10kb_1_0_30800000_30800000	0.7951204879512048
10kb_9_36_31330000_31490000	0.1473852614738526
10kb_8_28_31370000_31440000	0.8225177482251775
10kb_9_36_31150000_31320000	0.7911208879112088
10kb_9_36_31200000_31280000	0.9897010298970103
10kb_10_45_29000000_29100000	0.7224277572242775
10kb_9_36_29110000_29190000	0.00029997000299970003
10kb_16_120_29270000_29420000	0.20257974202579743
10kb_9_36_29200000_29440000	0.825917408259174
50kb_2_1_29450000_29500000	0.8677132286771323
50kb_2_1_29550000_29600000	0.9825017498250175
5kb_7_21_29665000_29695000	0.9768023197680232
5kb_3_3_29650000_29660000	0.006999300069993001
10kb_6_15_29700000_29750000	0.972002799720028
10kb_4_6_29760000_29790000	0.0837916208379162
10kb_4_6_29860000_29890000	0.9632036796320368
10kb_6_15_29800000_29850000	0.9771022897710229
10kb_5_10_29950000_29990000	0.16418358164183583
10kb_5_10_29900000_29940000	0.4450554944505549
10kb_2_1_32350000_32360000	9.999000099990002e-05
10kb_6_15_32370000_32490000	0.24047595240475952
5kb_9_36_32415000_32455000	0.1954804519548045
50kb_3_3_32500000_32600000	1.0
10kb_5_10_32800000_32840000	0.14878512148785122
10kb_5_10_32750000_32790000	0.9733026697330267
5kb_7_21_32965000_32995000	0.37896210378962103
5kb_4_6_32910000_32925000	0.7509249075092491
10kb_2_1_32880000_32890000	0.9856014398560144
5kb_3_3_32865000_32875000	0.0013998600139986002
10kb_4_6_31850000_31880000	0.6398360163983602
10kb_5_10_31890000_31930000	0.008899110088991101
10kb_6_15_31940000_31990000	0.8554144585541446
10kb_5_10_32000000_32040000	0.12448755124487551
10kb_8_28_32270000_32340000	0.19118088191180882
10kb_5_10_32150000_32190000	0.8017198280171983
10kb_10_45_32050000_32140000	0.6816318368163183
5kb_15_105_31500000_31575000	0.857014298570143
10kb_7_21_31580000_31640000	0.08689131086891311
10kb_5_10_31650000_31690000	0.0131986801319868
10kb_5_10_31740000_31780000	0.8098190180981902
5kb_7_21_31790000_31820000	0.07699230076992301
5kb_2_1_24090000_24095000	0.42055794420557946
5kb_2_1_24080000_24085000	0.8755124487551245
5kb_3_3_24050000_24060000	0.43575642435756423
5kb_3_3_24100000_24110000	0.6603339666033397
5kb_3_3_24115000_24125000	0.2323767623237676
5kb_2_1_24165000_24170000	0.010498950104989501
5kb_4_6_24130000_24145000	0.4490550944905509
5kb_5_10_24775000_24795000	0.29177082291770823
5kb_7_21_24740000_24770000	0.40005999400059994
5kb_15_105_24800000_24925000	1.0
5kb_4_6_24980000_24995000	0.8863113688631137
5kb_6_15_24950000_24975000	0.018098190180981903
5kb_5_10_24400000_24420000	0.48725127487251274
10kb_2_1_24480000_24490000	0.29747025297470253
5kb_4_6_24600000_24615000	0.35526447355264473
5kb_3_3_24565000_24575000	0.7241275872412759
5kb_5_10_24530000_24550000	0.0024997500249975004
10kb_2_1_37060000_37070000	0.24077592240775922
5kb_2_1_37170000_37175000	0.3438656134386561
5kb_4_6_37210000_37225000	0.9092090790920908
5kb_4_6_37510000_37525000	0.6692330766923308
5kb_2_1_37445000_37450000	0.38306169383061695
5kb_2_1_37410000_37415000	0.12568743125687432
5kb_2_1_37420000_37425000	0.039896010398960104
5kb_5_10_37275000_37295000	0.32966703329667035
5kb_4_6_37620000_37635000	9.999000099990002e-05
5kb_4_6_37640000_37655000	0.011898810118988102
5kb_3_3_37590000_37600000	0.7393260673932607
5kb_3_3_37550000_37560000	0.20987901209879012
5kb_5_10_37565000_37585000	0.6505349465053495
5kb_5_10_37755000_37775000	1.0
5kb_3_3_37700000_37710000	0.38046195380461956
5kb_2_1_37820000_37825000	0.0066993300669933005
5kb_2_1_37930000_37935000	0.14728527147285272
5kb_2_1_37960000_37965000	9.999000099990002e-05
5kb_2_1_37950000_37955000	0.11138886111388861
5kb_2_1_37940000_37945000	0.14558544145585442
5kb_2_1_37970000_37975000	0.6875312468753124
5kb_2_1_37880000_37885000	0.9388061193880612
5kb_3_3_37890000_37900000	0.779022097790221
5kb_2_1_37915000_37920000	0.15828417158284172
5kb_3_3_38125000_38135000	0.3160683931606839
5kb_3_3_38080000_38090000	0.761023897610239
5kb_5_10_38150000_38170000	0.3628637136286371
5kb_2_1_38140000_38145000	0.008999100089991
